Equip ID;Minesite;Equipment;Equip Label;On Site Id;Equipment Type;Model;Status;SerialNumber;Commissioning Date;Parent Product Family;Brand;Product Group;Created Date
6726;Agbaou/Mota;RD223;RD223;;777;777-05;-1;7W804159;12/28/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/11/2025
6586;Agbaou/Mota;RD224;RD224;;777;777-05;-1;7W804160;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;12/06/2025
6727;Agbaou/Mota;RD225;RD225;;777;777-05;-1;7W804161;12/27/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/11/2025
6728;Agbaou/Mota;RD226;RD226;;777;777-05;-1;7W804163;12/27/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/11/2025
6721;Agbaou/Mota;WB233;WB233;;777;777-05;-1;7W804162;12/30/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/11/2025
6621;Agbaou/Mota;WD11;WD11;;834;834H;-1;BTX01310;12/31/2018 4:00:00 PM;WHEEL DOZER;CAT;WHEEL DOZER;12/06/2025
6622;Agbaou/Mota;L73;L73;;988;988G;-1;BNH01527;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;12/06/2025
6729;Agbaou/Mota;L96;L96;;988;;-1;S3E00226;12/30/2018 4:00:00 PM;;CAT;;17/11/2025
6623;Agbaou/Mota;L97-1;L97;;988;988-11LRC;0;S3E00219;12/31/2018 8:00:00 AM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;12/06/2025
6624;Agbaou/Mota;D108;D108;;D7;D7R;-1;DSH00386;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;12/06/2025
6625;Agbaou/Mota;D109;D109;;D7;D7R;-1;DSH00387;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;12/06/2025
6626;Agbaou/Mota;DZ D8;DZ D8;;D8;;-1;HIRE;12/31/2018 4:00:00 PM;;CAT;;12/06/2025
6631;Agbaou/Mota;D082;D082;;D9;D9R;-1;ABK00856;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;12/06/2025
6632;Agbaou/Mota;D096;D096;;D9;D9R;-1;WDM01514;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;12/06/2025
6633;Agbaou/Mota;D119;D119;;D9;D9R;-1;WDM04955;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;12/06/2025
6627;Agbaou/Mota;D120;D120;;D9;D9G;-1;AK400338;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;12/06/2025
6628;Agbaou/Mota;D127;D127;;D9;D9G;-1;AK400943;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;12/06/2025
6629;Agbaou/Mota;D130;D130;;D9;D9G;-1;AK401000;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;12/06/2025
6630;Agbaou/Mota;D131;D131;;D9;D9G;-1;AK401001;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;12/06/2025
6634;Agbaou/Mota;THO2;THO2;;TH417;TH417C;-1;RRW00379;12/31/2018 4:00:00 PM;TELEHANDLER;CAT;TELEHANDLER;12/06/2025
6434;Baboto/CORICA;EX100;EX100;;390;390F L;-1;GAY20210;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;03/04/2025
6433;Baboto/CORICA;EX052;EX052;;6015;6015B;-1;FKD00198;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;03/04/2025
6435;Baboto/CORICA;EX107;EX107;;6015;6015;0;6B900101;12/31/2018 8:00:00 AM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;03/04/2025
6436;Baboto/CORICA;DT005-1;DT005-1;;777;777F;-1;JRP02491;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6437;Baboto/CORICA;DT008-1;DT008-1;;777;777F;-1;JRP02698;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6438;Baboto/CORICA;DT011-1;DT011-1;;777;777F;-1;JRP02714;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6439;Baboto/CORICA;DT012-1;DT012-1;;777;777F;-1;JRP02716;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6440;Baboto/CORICA;DT014-1;DT014-1;;777;777F;-1;JRP02719;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6441;Baboto/CORICA;DT017-1;DT017-1;;777;777F;-1;JRP00460;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6442;Baboto/CORICA;DT018;DT018;;777;777F;-1;JRP00498;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6443;Baboto/CORICA;DT019-1;DT019-1;;777;777F;-1;JRP00730;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6444;Baboto/CORICA;DT022;DT022;;777;777D;-1;FKR02527;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6445;Baboto/CORICA;DT024;DT024;;777;777D;-1;FKR02537;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6446;Baboto/CORICA;DT056-2;DT056-2;;777;777F;-1;JRP01975;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;03/04/2025
6655;Bonikro/Mota;G64;G64;;14;14;-1;F5800194;;MOTOR GRADER;CAT;MOTOR GRADER;05/11/2025
6656;Bonikro/Mota;G66;G66;;14;14;-1;F5800205;;MOTOR GRADER;CAT;MOTOR GRADER;05/11/2025
6709;Bonikro/Mota;G41;G41;;16;16H NA;-1;6ZJ00442;;MOTOR GRADER;CAT;MOTOR GRADER;05/11/2025
6657;Bonikro/Mota;E144;E144;;333;333;-1;TJT20269;;EXCAVATOR;CAT;EXCAVATOR;05/11/2025
6658;Bonikro/Mota;E134;E134;;336;336;-1;GDY21316;;EXCAVATOR;CAT;EXCAVATOR;05/11/2025
6659;Bonikro/Mota;E137;E137;;374;330C L;-1;CAP400238;;EXCAVATOR;CAT;EXCAVATOR;05/11/2025
6660;Bonikro/Mota;E132;E132;;390;390F L;-1;GAY20208;;EXCAVATOR;CAT;EXCAVATOR;05/11/2025
6661;Bonikro/Mota;E146;E146;;6015;6015;-1;6B900179;;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;05/11/2025
6719;Bonikro/Mota;E135;E135;;6018;6018;-1;DHT18136;;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;05/11/2025
6710;Bonikro/Mota;E128;E128;;6020;6020B;-1;DNR00161;;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;05/11/2025
6711;Bonikro/Mota;E130;E130;;6020;6020B;-1;DNR00168;;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;05/11/2025
6712;Bonikro/Mota;E131;E131;;6020;6020B;-1;DNY00108;;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;05/11/2025
6662;Bonikro/Mota;E136;E136;;6030;6030;-1;DHL30180;;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;05/11/2025
6713;Bonikro/Mota;ST02;ST02;;745;745;-1;3F601732;;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;05/11/2025
6663;Bonikro/Mota;RD126;RD126;;777;777D;-1;FKR02099;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6668;Bonikro/Mota;RD160;RD160;;777;777E;-1;KDP01430;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6669;Bonikro/Mota;RD161;RD161;;777;777E;-1;KDP01431;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6670;Bonikro/Mota;RD162;RD162;;777;777E;-1;KDP01432;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6671;Bonikro/Mota;RD163;RD163;;777;777E;-1;KDP01433;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6664;Bonikro/Mota;RD170;RD170;;777;777D;-1;AGC01733;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6665;Bonikro/Mota;RD171;RD171;;777;777D;-1;AGC01720;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6690;Bonikro/Mota;RD172;RD172;;777;777F;0;JRP00887;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6691;Bonikro/Mota;RD173;RD173;;777;777F;0;JRP00888;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6692;Bonikro/Mota;RD174;RD174;;777;777F;0;JRP00993;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6693;Bonikro/Mota;RD175;RD175;;777;777F;-1;JRP00952;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6694;Bonikro/Mota;RD176;RD176;;777;777F;0;JRP01862;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6695;Bonikro/Mota;RD177;RD177;;777;777F;-1;JRP01863;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6696;Bonikro/Mota;RD179;RD179;;777;777F;0;JRP01869;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6697;Bonikro/Mota;RD180;RD180;;777;777F;0;JRP00719;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6698;Bonikro/Mota;RD181;RD181;;777;777F;-1;JRP00771;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6699;Bonikro/Mota;RD182-1;RD182;;777;777G;0;TNM00275;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6700;Bonikro/Mota;RD183;RD183;;777;777G;-1;TNM00282;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6701;Bonikro/Mota;RD184;RD184;;777;777G;-1;TNM00284;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6672;Bonikro/Mota;RD185;RD185;;777;777E;-1;KDP01089;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6673;Bonikro/Mota;RD186;RD186;;777;777E;-1;KDP01090;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6674;Bonikro/Mota;RD187;RD187;;777;777E;-1;KDP01091;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6675;Bonikro/Mota;RD188;RD188;;777;777E;-1;KDP01092;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6676;Bonikro/Mota;RD189;RD189;;777;777E;-1;KDP01241;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6677;Bonikro/Mota;RD190;RD190;;777;777E;-1;KDP01243;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6678;Bonikro/Mota;RD191;RD191;;777;777E;-1;KDP00806;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6679;Bonikro/Mota;RD192;RD192;;777;777E;-1;KDP01553;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6680;Bonikro/Mota;RD193;RD193;;777;777E;-1;KDP01555;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6681;Bonikro/Mota;RD196-1;RD196;;777;777E;0;KDP01608;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6666;Bonikro/Mota;RD202;RD202;;777;777D;-1;AGC01709;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6682;Bonikro/Mota;RD213;RD213;;777;777-05;-1;7W804097;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6683;Bonikro/Mota;RD214;RD214;;777;777-05;-1;7W804098;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6684;Bonikro/Mota;RD215;RD215;;777;777-05;-1;7W804103;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6685;Bonikro/Mota;RD216;RD216;;777;777-05;-1;7W804104;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6686;Bonikro/Mota;RD217;RD217;;777;777-05;-1;7W804105;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6687;Bonikro/Mota;RD219;RD219;;777;777-05;-1;7W804155;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6688;Bonikro/Mota;RD220;RD220;;777;777-05;-1;7W804156;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6689;Bonikro/Mota;RD232;RD232;;777;777-05;-1;7W804096;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6667;Bonikro/Mota;RD61;RD61;;777;777D;-1;AGC01115;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;05/11/2025
6702;Bonikro/Mota;WD13;WD13;;824;824H;-1;ASX00349;;WHEEL DOZER;CAT;WHEEL DOZER;05/11/2025
6703;Bonikro/Mota;L70;L70;;950;950H;-1;N1A04717;;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;05/11/2025
6704;Bonikro/Mota;L93;L093;;972;972G II;-1;AXN00589;;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;05/11/2025
6705;Bonikro/Mota;L95;L095;;980;980L;-1;D8Z20516;;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;05/11/2025
6707;Bonikro/Mota;L94;L094;;988;988K;-1;L8X00214;;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;05/11/2025
6706;Bonikro/Mota;L97;L097;;988;;-1;S3E00219;;;CAT;;05/11/2025
6708;Bonikro/Mota;L076;L076;;992;992K;-1;ZMX00611;;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;05/11/2025
6654;Bonikro/Mota;D121;D121;;D9;D9R;-1;WDM04954;;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;05/11/2025
6714;Bonikro/Mota;D122;D122;;D9;D9G;-1;AK400436;;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;05/11/2025
6715;Bonikro/Mota;D123;D123;;D9;D9G;-1;AK400533;;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;05/11/2025
6716;Bonikro/Mota;D126;D126;;D9;D9G;-1;AK400648;;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;05/11/2025
6717;Bonikro/Mota;D128;D128;;D9;D9G;-1;AK400950;;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;05/11/2025
6718;Bonikro/Mota;D129;D129;;D9;D9G;-1;AK400999;;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;05/11/2025
5718;Boto/Mota;Boto-1;Boto-1;;14;14;-1;NN400268;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;30/01/2025
5719;Boto/Mota;Boto-2;Boto-2;;14;14;-1;F5800169;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;30/01/2025
5720;Boto/Mota;Boto-3;Boto-3;;333;333;-1;TJT10113;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;30/01/2025
5721;Boto/Mota;Boto-4;Boto-4;;6015;6015;-1;6B900155;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;30/01/2025
5722;Boto/Mota;Boto-5;Boto-5;;6020;6020B;-1;DNY00165;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;30/01/2025
5723;Boto/Mota;Boto-6;Boto-6;;6020;6020B;-1;DNY00166;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;30/01/2025
5759;Boto/Mota;Boto-42;Boto-42;;6030;6030;-1;DHL30346;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;30/01/2025
5760;Boto/Mota;Boto-43;Boto-43;;6030;6030;-1;DHL30357;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;30/01/2025
5724;Boto/Mota;Boto-7;Boto-7;;6030;6030;-1;6P300114;12/31/2018 4:00:00 PM;EXPANDED MINING PRODUCTS;CAT;EXPANDED MINING PRODUCTS;30/01/2025
5748;Boto/Mota;Boto-31;Boto-31;;740;740 GC;-1;3F805400;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;30/01/2025
5749;Boto/Mota;Boto-32;Boto-32;;740;740 GC;-1;3F805401;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;30/01/2025
5727;Boto/Mota;Boto-10;Boto-10;;777;777-05;-1;7W804014;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5728;Boto/Mota;Boto-11;Boto-11;;777;777-05;-1;7W804015;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5729;Boto/Mota;Boto-12;Boto-12;;777;777-05;-1;7W803033;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5730;Boto/Mota;Boto-13;Boto-13;;777;777-05;-1;7W803034;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5731;Boto/Mota;Boto-14;Boto-14;;777;777-05;-1;7W803069;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5732;Boto/Mota;Boto-15;Boto-15;;777;777-05;-1;7W803179;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5733;Boto/Mota;Boto-16;Boto-16;;777;777-05;-1;7W803178;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5734;Boto/Mota;Boto-17;Boto-17;;777;777-05;-1;7W803180;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5735;Boto/Mota;Boto-18;Boto-18;;777;777-05;-1;7W803181;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5736;Boto/Mota;Boto-19;Boto-19;;777;777-05;-1;7W803183;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5737;Boto/Mota;Boto-20;Boto-20;;777;777-05;-1;7W803184;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5738;Boto/Mota;Boto-21;Boto-21;;777;777-05;-1;7W803185;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5739;Boto/Mota;Boto-22;Boto-22;;777;777-05;-1;7W803353;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5740;Boto/Mota;Boto-23;Boto-23;;777;777-05;-1;7W803354;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5741;Boto/Mota;Boto-24;Boto-24;;777;777-05;-1;7W804036;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5742;Boto/Mota;Boto-25;Boto-25;;777;777-05;-1;7W804032;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5743;Boto/Mota;Boto-26;Boto-26;;777;777-05;-1;7W804031;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5744;Boto/Mota;Boto-27;Boto-27;;777;777-05;-1;7W804030;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5745;Boto/Mota;Boto-28;Boto-28;;777;777-05;-1;7W804029;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5746;Boto/Mota;Boto-29;Boto-29;;777;777-05;-1;7W804028;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5747;Boto/Mota;Boto-30;Boto-30;;777;777-05;-1;7W804027;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5725;Boto/Mota;Boto-8;Boto-8;;777;777-05;-1;7W804012;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5726;Boto/Mota;Boto-9;Boto-9;;777;777-05;-1;7W804013;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5761;Boto/Mota;Boto-44;Boto-44;;785;785D;-1;MSY00929;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5762;Boto/Mota;Boto-45;Boto-45;;785;785D;-1;MSY00930;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5763;Boto/Mota;Boto-46;Boto-46;;785;785D;-1;MSY00931;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5764;Boto/Mota;Boto-47;Boto-47;;785;785D;-1;MSY00944;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;30/01/2025
5751;Boto/Mota;Boto-34;Boto-34;;834;834K;-1;L4Y00291;12/31/2018 4:00:00 PM;WHEEL DOZER;CAT;WHEEL DOZER;30/01/2025
5750;Boto/Mota;Boto-33;Boto-33;;CS78B;CS78B;-1;M7800652;12/31/2018 4:00:00 PM;PAVING COMPACTOR;CAT;PAVING COMPACTOR;30/01/2025
5752;Boto/Mota;Boto-35;Boto-35;;D9;D9G;-1;AK400745;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;30/01/2025
5753;Boto/Mota;Boto-36;Boto-36;;D9;D9G;-1;AK400781;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;30/01/2025
5754;Boto/Mota;Boto-37;Boto-37;;D9;D9G;-1;AK400916;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;30/01/2025
5755;Boto/Mota;Boto-38;Boto-38;;D9;D9G;-1;AK400940;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;30/01/2025
5756;Boto/Mota;Boto-39;Boto-39;;D9;D9G;-1;AK400941;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;30/01/2025
5757;Boto/Mota;Boto-40;Boto-40;;D9;D9G;-1;AK400942;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;30/01/2025
5758;Boto/Mota;Boto-41;Boto-41;;D9;D9G;-1;AK400577;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;30/01/2025
5770;Essakane;NV-765;NV-765;N765;14;14M;-1;R9J00832;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;13/02/2025
5771;Essakane;NV-757;NV-757;N757;16;16M;-1;B9H00492;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;13/02/2025
5772;Essakane;NV-758;NV-758;N758;16;16M;-1;R9H00419;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;13/02/2025
5773;Essakane;NV-759;NV-759;N759;16;16M;-1;R9H00316;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;13/02/2025
5774;Essakane;NV-760;NV-760;N760;16;16M;-1;R9H00317;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;13/02/2025
5775;Essakane;NV-761;NV-761;N761;16;16M;-1;R9H00888;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;13/02/2025
5776;Essakane;EX-739;EX-739;E739;304;304C CR;-1;FPK06190;12/31/2018 4:00:00 PM;MINI HYDRAULIC EXCAVATOR;CAT;MINI HYDRAULIC EXCAVATOR;13/02/2025
5777;Essakane;EX-740;EX-740;E740;305 CR;;-1;5X500822;12/31/2018 4:00:00 PM;;CAT;;13/02/2025
5778;Essakane;EX-728;EX-728;E728;345;315C;-1;AKEF20026;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;13/02/2025
5779;Essakane;EX-741;EX-741;E741;345;345 GC;-1;KEF30636;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;13/02/2025
5780;Essakane;EX-724;EX-724;E724;349;349D L;-1;JGB00522;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;13/02/2025
